url,name,header,ciudad,precio_por_noche,rating,review,valor_ciudad,Anfitrion particular,Anfitrion profesional
/rooms/937642857795458726?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999444_S%2BnLveqmkyXM6rno&previous_page_section_name=1000&federated_search_id=f644a2d3-311f-4686-97a9-fa2ce7864c90,Apartamento en Barcelona,Elegante y acogedor con aire acondicionado y balcón pequeño,barcelona,104,4.71,7,2,0,1
/rooms/979073?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-18&check_out=2024-02-23&source_impression_id=p3_1704999445_MZInOazuXpXMyoXF&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Silencioso entre Gracia y Sagrada Familia,barcelona,100,4.57,320,2,1,0
/rooms/811918?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999445_1vrsofKbZS9QIXXR&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Hospitalet de Llobregat,WIFI Y TERRAZA (MÁS DEPTS EN MI PROF),barcelona,95,4.85,458,2,1,0
/rooms/959089?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999445_D%2F%2BCz2KtJnH49cZM&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Nuestra casa,barcelona,469,4.97,439,2,1,0
/rooms/52604262?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-03-18&check_out=2024-03-23&source_impression_id=p3_1704999445_yvqCHxQSc1g1noG0&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Acojedor apartamento en Barcelona,barcelona,121,4.45,132,2,1,0
/rooms/838371812750248187?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-16&check_out=2024-01-21&source_impression_id=p3_1704999445_vWVDxdreZeyznjSZ&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Elegante Departamento,barcelona,110,4.67,9,2,1,0
/rooms/1291971?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_riJbMu9F30XjNbC6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,TRANQUILO APARTAMENTO SAGRADA FAMILIA. WIFI GRATIS,barcelona,116,4.54,464,2,1,0
/rooms/614192219450141466?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_lp9pa1GBYOimFFth&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Encantadora  en Trendy Gracia,barcelona,127,4.86,83,2,0,1
/rooms/1359821?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-26&source_impression_id=p3_1704999445_5azqY8nBG4O8EbZ6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,"Ático, terraza, Gracia! Ideal 2 parejas viajando",barcelona,108,4.72,168,2,0,1
/rooms/3243398?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999445_gJBMrqs1kES1skTN&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,El bArceloft (departamento con licencia de Barcelona),barcelona,84,4.45,175,2,1,0
/rooms/940948838592461031?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999445_Uy9FG9VOJ%2BKAOA86&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Sagrada Familia 2 (parking free),barcelona,176,4.94,17,2,1,0
/rooms/623667528829180751?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999445_7TN2JeUgoBziuxww&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Apartamento soleado en la playa,barcelona,105,4.59,49,2,0,1
/rooms/1580624?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999445_hgpuwHzopeuJM2y6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Apartamento céntrico y tranquilo,barcelona,119,4.83,206,2,0,1
/rooms/32931242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999445_DEsT7NEh%2BR1Z0iwx&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Alojamiento en Barcelona,HABITACIÓN ACOGEDORA EN EL CENTRO DE LA CIUDAD CERCA DE RAMBLA,barcelona,56,4.83,181,2,1,0
/rooms/2464488?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-23&source_impression_id=p3_1704999445_DamfqscYDicOQoU6&previous_page_section_name=1000&federated_search_id=b2789b4b-0c69-4ec1-942c-656d79246a86,Apartamento en Barcelona,Ático en Gracia: en casa en BCN,barcelona,143,4.89,287,2,1,0
/rooms/2669219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999447_Wgd8%2Bj4dVujffiyY&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,"L. HUTB008464 Apartamento ""Evangelina""",barcelona,113,4.83,352,2,1,0
/rooms/644551344989597068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999447_TzIwfxSf%2FdGj9jau&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Sweet Inn | Encantador apartamento de 2 dormitorios Con gran terraza,barcelona,172,4.6,50,2,0,1
/rooms/12143899?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-25&source_impression_id=p3_1704999447_mZTYHgq6ya8kinpc&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Espacioso y luminoso apartamento 5p,barcelona,198,4.72,199,2,0,1
/rooms/23031576?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999447_H2CUQNFJPez%2FWvYO&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Gracia,"¡La mejor ubicación, Gracia ** *!",barcelona,108,4.86,244,2,1,0
/rooms/1853214?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-22&source_impression_id=p3_1704999447_MHglwxW2qwhv5tEP&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en El Poblenou,Apartamento a 200 m de la playa y cerca del metro.,barcelona,119,4.78,366,2,1,0
/rooms/52872928?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999447_QFXFCfdrLRGZUIZS&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Distrito de Sants-Montjuic,Terracotta Terrace Poble Sec Barcelona,barcelona,117,4.82,85,2,0,1
/rooms/975882984459072230?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1704999447_cY%2Bl01kpd3symJrp&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Gracia,Exclusivo apartamento en Gracia,barcelona,99,4.67,15,2,0,1
/rooms/821100?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999447_21j%2FTZMV32Bol5XN&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Central-2 Dormitorios grandes: vistas al ascensor,barcelona,133,4.85,502,2,1,0
/rooms/43182950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999447_CMmE6CtLfnmujl75&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Sant Marti,Apartamento tranquilo cerca de la Sagrada Familia,barcelona,123,4.54,102,2,1,0
/rooms/2634227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999447_3VxvNjlS1WIKxu23&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Distrito de San Andrés,Piso tranquilo y acogedor S. Andreu,barcelona,123,4.92,332,2,1,0
/rooms/30517887?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-20&check_out=2024-01-25&source_impression_id=p3_1704999447_tEaVilGr1XT4nNT3&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en La Barceloneta,Barceloneta Beach Modern & Cozy Apartment,barcelona,112,4.29,174,2,0,1
/rooms/2082868?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999447_yhkX7DhWyxp1D1Cu&previous_page_section_name=1000&federated_search_id=b70cea75-4283-4a54-b4e0-0cbacede95b9,Apartamento en Eixample,Apartamento Eixample -SAGRADA FAMILIA*,barcelona,132,4.62,508,2,1,0
/rooms/11295154?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_Tr9Tz3SAAqOpRZS3&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,"Pg. de Gràcia, D HUTB-009098",barcelona,133,4.79,243,2,0,1
/rooms/1830227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999449_joKuNz8UyGYQjDk6&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Apartamento tranquilo con mucha luz en Sarrià,barcelona,128,4.85,459,2,1,0
/rooms/798279432359524474?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999449_tFGDpKsw1lbcFGRL&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Encantador Penthouse con terraza privada 2bd+2bth,barcelona,134,4.67,18,2,0,1
/rooms/13894687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-28&check_out=2024-02-02&source_impression_id=p3_1704999449_bHMkEMowq997ap%2Bd&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Comodidad a su disposición,barcelona,109,4.74,127,2,0,1
/rooms/33764163?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1704999449_nr0%2B99QEEIS5V8cP&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,CENTRO DE LA CIUDAD DE BARCELONA 1,barcelona,132,4.68,917,2,0,1
/rooms/2494484?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-09-26&check_out=2024-10-01&source_impression_id=p3_1704999449_H%2F1PK2NN2rfDek2T&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Barcelona Playa Loft-Apartamento,barcelona,134,4.76,400,2,1,0
/rooms/10897779?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_wvYAB1RkUPVKZTjp&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,"Pg. de Gràcia, B  HUTB- 011034-10",barcelona,150,4.89,279,2,0,1
/rooms/630911387418046308?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-11&check_out=2024-01-16&source_impression_id=p3_1704999449_NlvayodB%2F%2BAbu0P9&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Casa Gracia |  Apartamento Standard,barcelona,111,4.28,109,2,0,1
/rooms/5683218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-13&check_out=2024-02-20&source_impression_id=p3_1704999449_YWXxelnZ%2F5sBUk21&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,MIKs espacioso apartamento de 1 dormitorio cerca de la playa,barcelona,97,4.91,181,2,1,0
/rooms/824902?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1704999449_cgc2HLlCPoyT7nWj&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Ap. Sagrada Familia,barcelona,128,4.77,208,2,1,0
/rooms/32561248?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-08&check_out=2024-02-13&source_impression_id=p3_1704999449_woMcLTZEt7bm1rgA&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Hostal en Barcelona,Acogedora habitación doble con ducha (desayuno incluido).,barcelona,87,4.83,206,2,0,1
/rooms/3955338?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_kaPMyBf4qatCORGY&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Precioso apartamento en Barcelona,barcelona,98,4.69,221,2,1,0
/rooms/2417803?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999449_25VzycVqPAZef0SP&previous_page_section_name=1000&federated_search_id=4c248a93-95e1-4a75-8c76-cfc1856ffe03,Apartamento en Barcelona,Fantastica vista de la Sagrada Família,barcelona,163,4.86,214,2,1,0
/rooms/283231?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-18&check_out=2024-01-25&source_impression_id=p3_1704999450_nSWU4VQ%2FNDt5nzkU&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Sant Marti,SUPERVISTAS-Terraza 20m2-Playa a 800m,barcelona,150,4.93,311,2,1,0
/rooms/2306489?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999450_TEwFV%2BNta5gWVqTg&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,"Fabuloso apartamento, centro de la ciudad:)",barcelona,77,4.36,289,2,1,0
/rooms/4691491?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-04&check_out=2024-02-09&source_impression_id=p3_1704999450_9qtZdawN8gDTCqzi&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Habitacion de hotel en Eixample,BARCELONA FIFTEEN un dormitorio,barcelona,100,4.45,479,2,0,1
/rooms/4572269?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999450_jCkfzAUi8YeapIl0&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en El Poblenou,Estupendo apartamento en Poblenou,barcelona,93,4.62,543,2,1,0
/rooms/2896610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-21&check_out=2024-01-26&source_impression_id=p3_1704999450_j%2F7iAqiWaP1OX1QV&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,Concepto vintage en un barrio chic,barcelona,143,4.86,542,2,1,0
/rooms/1150062?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-01&check_out=2024-02-06&source_impression_id=p3_1704999450_rIl%2FBDWRKVMRW%2FPg&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Gracia,Nuevo Apto. con terraza comunitaria 2º 1ª,barcelona,123,4.82,163,2,0,1
/rooms/2626530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-23&check_out=2024-01-28&source_impression_id=p3_1704999450_AzOtC9E6XUghJszO&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,"ÁTICO DÚPLEX, TERRAZA PRIVADA! LIMPIEZA DIARIA!",barcelona,197,4.77,272,2,0,1
/rooms/36272241?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-12&check_out=2024-01-17&source_impression_id=p3_1704999450_7ahI0QQDKEkO%2BrZe&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Gracia,Genial 2BD + 2BTH con balcón en Gracia Virreina.,barcelona,122,4.53,38,2,0,1
/rooms/3385725?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-13&check_out=2024-01-18&source_impression_id=p3_1704999450_jgb4KwJf%2BV2erFnj&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,Increíbles vistas de la Sagrada Familia,barcelona,235,4.95,330,2,1,0
/rooms/907219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999450_tNX9YMsddPcNkSzK&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Gracia,Acogedor Apartamento Gaudí Barelona,barcelona,140,4.41,123,2,0,1
/rooms/558886?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-02&check_out=2024-02-07&source_impression_id=p3_1704999450_f5L8or4N5m3gTKh3&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Eixample,Apartamento de 3 recamaras en el centro de Barcelona,barcelona,132,4.56,209,2,1,0
/rooms/2391858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-02-03&check_out=2024-02-08&source_impression_id=p3_1704999450_XLzvA7sW5gMoLn8X&previous_page_section_name=1000&federated_search_id=e67276c0-ebea-4221-8bcc-71a540cd0d15,Apartamento en Sarria-Sant Gervasi,"Apartamento entero en ""El putxet""",barcelona,95,4.55,158,2,1,0
/rooms/52596894?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-14&check_out=2024-01-19&source_impression_id=p3_1704999452_5lhk7DLrRneAtVWb&previous_page_section_name=1000&federated_search_id=d1ecf496-8e3b-4a01-93d8-3849369dff54,Apartamento en Distrito de Sants-Montjuic,Precioso apartamento/ Parking gratuito/ 3 habitaciones/vistas al mar/ luminoso,barcelona,102,4.49,92,2,0,1
/rooms/23001940?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-22&check_out=2024-01-27&source_impression_id=p3_1704999452_nwqxiJdMkRMtNQay&previous_page_section_name=1000&federated_search_id=d1ecf496-8e3b-4a01-93d8-3849369dff54,Apartamento en Eixample,Apartamento moderno y elegante en Poble Sec,barcelona,135,4.92,233,2,1,0
