apartment_id,name,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city,insert_date,bookable_False,bookable_True,mes,Estacion
343864,3 BD APT IN THE HEART OF GRACIA,6,2,3,5,139,2,1125,9,28,58,333,4,95,10,10,10,9,10,9,0.11,barcelona,2017-06-05,1,0,6,primavera
7770648,Puerta del Sol O•O Family,7,1,3,5,90,2,1125,2,16,33,266,112,88,9,9,10,10,10,9,3.87,madrid,2018-01-17,0,1,1,invierno
21426603,Single Bedroom Bright  Compact City Center,1,1,1,1,26,1,1125,0,0,0,0,119,97,10,10,10,10,10,9,3.21,madrid,2020-11-06,0,1,11,otoño
22453174,Vive como un barcelonés en la mejor ubicación,5,1,2,3,120,2,31,12,42,72,159,2,100,10,10,10,10,10,10,2.0,barcelona,2018-01-17,0,1,1,invierno
29525769,Stylish apartment in the very heart of Malasaña,3,1,1,2,39,1,1125,14,44,74,175,16,93,10,10,10,10,10,9,2.11,madrid,2019-06-07,0,1,6,primavera
18033542,Wide & Stylish 2BD 2BTH - BARRIO DE SALAMANCA,5,2,2,4,150,2,700,8,25,55,134,39,90,9,9,10,9,10,9,1.49,madrid,2019-06-07,0,1,6,primavera
20883090,Habitación Doble Barrio Salamanca en frente Retiro,2,1,1,2,90,1,13,0,0,0,0,1,100,10,10,10,10,10,10,0.04,madrid,2019-11-09,1,0,11,otoño
12938638,MD Pelayo with terrace,6,2,2,4,124,2,365,30,60,90,332,19,83,9,9,9,9,9,8,0.35,valencia,2020-11-10,0,1,11,otoño
4862193,Habitación doble en el centro!,2,1,1,1,45,2,1125,0,0,0,0,2,100,8,8,10,10,9,9,0.1,barcelona,2017-04-08,1,0,4,primavera
24221794,Capitol City Center,6,3,3,3,140,1,1125,3,7,7,7,16,96,10,10,9,9,10,10,0.87,madrid,2019-11-09,0,1,11,otoño
32483890,Two bedrooms and a private bathroom,3,1,2,2,45,2,1125,6,8,8,8,15,93,10,9,10,9,9,9,5.0,barcelona,2019-06-07,1,0,6,primavera
20708375,NEW COZY APARTMENT + WIFI  *IMPROVED HYGIENE*,6,1,3,5,57,2,1125,0,0,0,0,47,97,10,10,10,10,9,9,1.22,valencia,2020-11-10,0,1,11,otoño
25273892,ESPECTACULAR ROOMS FOR RENT,1,2,1,2,35,10,1125,0,0,0,74,1,100,10,8,10,10,10,10,0.05,madrid,2020-03-17,1,0,3,invierno
19043049,Buhardilla en Chueca,3,1,1,2,75,2,7,0,0,0,0,4,93,9,9,10,10,10,9,0.34,madrid,2018-05-14,0,1,5,primavera
2411106,Livingstone 2BR luxury apartment,4,2,2,2,119,3,100,5,5,5,259,63,91,10,10,9,10,10,9,0.93,barcelona,2019-09-17,0,1,9,verano
17672694,Cozy and Bright in Ciutadella,5,1,2,2,80,2,1125,13,40,70,156,66,92,10,10,9,10,9,9,2.35,barcelona,2019-07-10,0,1,7,verano
41468952,CENTRO DE MADRID - MALASAÑA - Pequeño Estudio,2,1,1,2,47,2,40,30,60,90,90,1,100,10,10,10,10,10,10,0.54,madrid,2020-04-17,0,1,4,primavera
18056093,Habitación individual en pleno centro de Barcelona,2,1,1,1,45,4,1125,0,0,15,15,2,100,10,10,10,9,10,10,2.0,barcelona,2017-05-07,1,0,5,primavera
25610120,Un espacio luminoso cerca del mar,4,2,2,3,79,5,365,8,9,9,146,16,99,10,10,10,10,10,10,1.54,valencia,2019-05-01,1,0,5,primavera
13002991,Beautiful flat in Plaza Mayor / SOL,4,1,1,2,67,2,300,17,47,73,73,63,93,10,10,10,10,10,9,3.1,madrid,2018-01-17,0,1,1,invierno
32040533,Plaça Espanya Yellow,2,1,1,1,30,1,1125,3,7,26,265,11,91,9,9,9,9,10,9,4.71,barcelona,2019-05-14,0,1,5,primavera
3502046,Gotico apartment BCN,4,1,1,2,79,1,1125,11,15,37,312,9,78,9,7,9,10,9,8,5.29,barcelona,2017-06-05,0,1,6,primavera
9020920,Barcelona Modern Diagonal 2,4,1,1,2,100,4,31,5,32,62,330,7,69,8,9,8,6,8,7,0.33,barcelona,2018-01-17,1,0,1,invierno
38232136,Apartamento Centro Gran Vía Malasaña Madrid Center,2,1,1,1,65,1,1125,0,0,0,0,8,95,10,10,10,10,10,10,1.05,madrid,2020-09-13,0,1,9,verano
5064651,Nice cute room for one person,1,2,1,1,35,1,1125,0,0,0,0,9,100,10,10,10,10,10,10,0.38,barcelona,2017-03-06,1,0,3,invierno
4808681,Characteristic floor for a group,6,1,3,3,87,4,365,0,0,0,0,5,96,10,10,10,10,10,10,0.16,barcelona,2017-08-06,1,0,8,verano
13289432,"Suite amb bany privat, zona alta.",2,1,1,1,50,2,7,0,0,0,7,94,99,10,10,10,10,10,10,1.85,barcelona,2020-09-12,1,0,9,verano
1314537,Bonita habitación doble en Eixample,2,2,1,1,30,3,1125,17,47,77,345,44,97,10,10,10,10,10,10,1.86,barcelona,2017-12-09,1,0,12,otoño
8923152,2 beds room with WIFI in Barcelona!,2,1,1,2,55,1,5,16,46,76,76,36,93,10,10,10,10,9,9,2.67,barcelona,2017-07-06,0,1,7,verano
11832604,Habitación Acogedora y Luminosa,1,1,1,1,19,2,1125,22,46,76,351,11,96,10,10,10,10,10,10,0.39,madrid,2018-07-10,1,0,7,verano
13546130,COZY B&B: 20MIN DEL CENTRO EN METRO,2,1,1,1,18,2,1125,21,51,81,337,78,94,10,10,10,10,9,10,4.08,madrid,2018-01-17,0,1,1,invierno
30687407,Enjoy BCN Apartment (near Plaza España),6,1,2,3,75,3,1125,1,2,11,151,23,96,10,10,10,10,10,10,5.04,barcelona,2019-05-14,0,1,5,primavera
3355955,Your Comfy Room A/C Pza de Chueca! Long stay too!,2,1,1,1,39,1,1125,0,0,0,0,195,96,10,10,10,10,10,10,2.56,madrid,2020-10-17,1,0,10,otoño
21721199,Arc de Triomf 2 bedroom city center,5,1,2,0,180,1,1125,22,42,62,317,38,86,9,9,9,9,10,9,0.82,barcelona,2020-04-16,0,1,4,primavera
32497263,Bright room with 2 double beds,4,1,1,2,55,2,1125,24,54,84,85,1,100,10,10,10,10,10,10,0.32,barcelona,2019-06-07,1,0,6,primavera
26322985,BNBHolder Group Stunning SOL,12,3,3,5,171,1,1125,30,57,85,154,66,98,10,10,10,10,10,10,2.54,madrid,2020-08-25,0,1,8,verano
19530585,SPACIOUS&SUNNY Double room in Eixample,1,1,1,1,50,2,1125,0,0,0,0,2,100,10,10,10,10,10,10,0.18,barcelona,2018-06-09,1,0,6,primavera
23551418,H MATILDE 2,1,1,1,1,13,32,365,29,59,89,364,1,100,10,10,10,10,10,10,0.06,barcelona,2020-11-06,1,0,11,otoño
11686391,Ambiente familiar y tranquilo,1,2,1,1,35,2,1125,29,59,89,364,2,50,3,9,9,8,7,5,0.04,madrid,2020-05-14,1,0,5,primavera
18353952,Acogedor alojamiento en SAGRADA FAMILIA,3,1,2,2,29,2,1125,0,1,9,9,40,98,10,10,10,10,10,10,3.15,barcelona,2018-05-14,1,0,5,primavera
8979204,Comfy room in the colorful Raval,2,1,1,1,35,1,1125,0,0,0,0,7,100,10,9,10,10,10,9,0.31,barcelona,2017-10-07,1,0,10,otoño
24599766,"Room with views, quiet and well connected.",1,1,1,1,28,1,1125,11,22,33,253,22,98,10,10,10,10,10,10,1.39,madrid,2019-08-12,0,1,8,verano
25216053,APARTMENT IN THE CENTER OF MADRID - NEAR GRAN VIA,2,1,0,1,43,2,8,11,31,42,127,5,100,10,10,10,10,10,10,4.17,madrid,2018-07-10,0,1,7,verano
40752116,Vlc apartamento valencia Beach,8,2,3,3,137,2,28,30,60,90,90,6,100,10,10,10,10,10,10,0.43,valencia,2021-02-20,0,1,2,invierno
9419502,Sagrada Familia 21,4,1,1,2,80,3,1125,0,0,0,0,1,80,8,10,10,8,8,8,0.04,barcelona,2018-08-14,1,0,8,verano
20512809,Cozy and cute apartment near Camp Nou,6,2,3,4,120,2,63,5,25,45,190,4,85,9,10,8,10,8,8,0.63,barcelona,2018-04-12,0,1,4,primavera
25909165,Piso cerca del parque guell,2,1,1,1,35,1,1125,20,50,80,355,18,84,9,8,10,9,9,9,1.78,barcelona,2020-04-16,1,0,4,primavera
25125892,Luxury&stylish apartment on Passeig de Gracia!!,9,4,4,7,120,4,1124,7,26,49,324,10,98,10,10,10,10,10,10,3.57,barcelona,2018-08-14,0,1,8,verano
5215028,Lovely home near to las Ramblas :),4,2,1,2,75,3,1125,0,0,0,66,20,77,8,8,8,9,8,8,0.39,barcelona,2019-06-07,0,1,6,primavera
23166282,"LAVAPIES, THE LIGHT",6,2,3,4,80,2,400,2,11,22,203,50,99,10,10,10,10,10,10,4.34,madrid,2019-02-06,0,1,2,invierno
29681142,Acogedor piso de dos habitaciones en l'Eixample,4,1,2,3,64,2,1125,24,48,68,138,28,81,9,9,9,9,9,8,1.51,barcelona,2020-06-13,0,1,6,primavera
35397250,SAGRADA FAMILIA GARDENS,4,1,2,3,65,4,45,5,15,35,69,3,80,9,6,9,9,9,7,1.53,barcelona,2019-08-12,1,0,8,verano
13646947,Modern apartament at Sagrada familia + Breakfast,1,1,1,1,28,2,15,0,0,0,0,26,99,10,10,10,10,10,10,1.07,barcelona,2018-07-10,1,0,7,verano
27056906,Cibeles Roof terrace apartment,5,2,2,4,98,2,1125,15,31,31,31,17,100,10,10,10,10,10,10,6.3,madrid,2018-11-07,1,0,11,otoño
24494484,Habitación individual cómoda 5,1,1,1,1,30,3,1125,30,60,90,90,4,93,9,9,9,8,9,9,0.17,barcelona,2020-04-16,0,1,4,primavera
17635765,Acogedor y bonito piso de dos dormitorios,4,1,2,2,34,2,1125,23,53,83,173,41,95,10,10,10,10,9,10,1.73,valencia,2019-02-28,1,0,2,invierno
3938824,Cómodo apartamento de 3 dormitorios,5,1,3,0,69,3,112,11,29,38,46,57,89,9,9,9,9,9,9,0.87,madrid,2020-01-10,0,1,1,invierno
14627849,Bright & Cute 2BD 2BTH - Barrio Salamanca,4,2,2,2,127,2,700,29,59,89,158,85,93,9,10,10,10,10,9,2.09,madrid,2020-04-17,0,1,4,primavera
3517921,"GRANVIA,BEAUTIFUL LUXURY PENTHOUSE WITH TERRACE",4,1,1,2,69,2,90,0,0,0,0,125,95,9,9,10,10,10,9,1.79,madrid,2020-05-14,1,0,5,primavera
25469197,"Alba 113, apartamento de un dormitorio",4,1,1,2,85,1,1125,1,18,32,191,22,93,10,9,10,10,10,10,1.84,madrid,2019-07-10,0,1,7,verano
36784754,BEST LOCATION IN CENTRAL MADRID FUENCARRAL,2,1,1,1,55,1,1125,14,39,69,343,21,96,10,10,10,9,10,9,5.25,madrid,2019-12-10,0,1,12,otoño
17748481,Habitación sagrada familia,2,1,1,2,40,1,1125,0,4,34,124,60,91,10,9,10,9,10,9,7.73,barcelona,2017-11-13,1,0,11,otoño
20149628,TERRACE OVERLOOKING THE RASTRO. LATINA.,4,2,2,2,250,4,1125,0,0,0,0,2,100,10,10,10,10,10,10,0.22,madrid,2018-05-14,0,1,5,primavera
13202055,Lovely house with terrace in Gracia,4,2,2,4,70,31,1125,1,12,17,252,35,93,9,9,9,9,10,9,3.34,barcelona,2017-04-08,1,0,4,primavera
17877338,Cozy Flat @ Raval District,4,1,2,3,160,2,90,12,17,32,32,3,80,9,10,10,10,8,7,0.5,barcelona,2017-10-07,1,0,10,otoño
22683579,Habitación a 5 minutos del Santiago Bernabéu,3,1,2,2,20,1,1125,26,56,86,176,1,100,10,10,10,10,10,10,1.0,madrid,2018-01-17,0,1,1,invierno
28553236,Estudio exterior del siglo XIX. Bright studio sXIX,2,1,0,2,55,1,1125,0,0,0,12,53,98,10,10,10,10,10,10,3.88,madrid,2019-11-09,1,0,11,otoño
18429381,Una bonita y tranquila habitación en tu viaje,2,1,1,1,21,2,1125,10,26,54,54,85,96,10,10,10,9,9,9,4.66,barcelona,2018-11-07,0,1,11,otoño
73692,Rustic apartment : Rambla Catalunya (HUTB-005863),5,1,2,3,105,2,90,9,39,63,307,29,84,9,8,10,9,10,9,0.46,barcelona,2017-10-07,0,1,10,otoño
30761981,Trendy Apartment located in the heart of Madrid,6,1,2,4,110,1,1125,0,16,46,311,21,95,10,10,10,10,10,10,1.5,madrid,2020-04-17,0,1,4,primavera
14497988,Alquiler habitaciòn individual.B,1,1,1,1,21,3,30,5,11,23,96,100,96,10,10,10,10,9,10,3.1,barcelona,2019-05-14,0,1,5,primavera
12357602,"Cozy, stylish room by Retiro park",2,1,1,2,20,3,18,0,0,0,0,17,96,10,10,10,10,9,10,0.52,madrid,2019-01-14,1,0,1,invierno
8405901,Fully Equipped Upscale Loft,2,1,1,1,100,30,365,13,43,73,348,2,100,10,10,10,10,10,10,0.06,barcelona,2019-05-14,1,0,5,primavera
20976307,Private and lovely room in the heart of Barcelona,2,1,1,1,29,2,16,0,0,0,0,3,87,9,7,10,10,10,9,0.51,barcelona,2018-04-12,1,0,4,primavera
8158709,FOMENTO 12 - Charming apartment in Opera Square,4,1,1,2,39,1,1125,28,58,65,65,122,95,10,9,10,10,10,9,2.03,madrid,2020-08-25,0,1,8,verano
3162501,Cool & Hip Flat near the beach,2,1,1,1,80,30,1125,9,14,30,190,29,92,9,9,10,10,10,9,0.43,barcelona,2020-02-16,1,0,2,invierno
14593145,"PRIVATE ROOM WITH VIEWS, 1 NIGHT FREE ASK!!!",2,1,1,1,75,3,1125,30,60,90,365,4,93,10,9,10,10,10,9,0.16,barcelona,2018-11-07,1,0,11,otoño
26342152,2 Bedrooms Apartment - Malasaña E,4,2,2,2,120,1,1125,15,45,73,310,30,100,10,10,10,10,10,9,2.45,madrid,2019-07-10,0,1,7,verano
23211640,Attic Apartment in Bonanova with Private Terrace,6,2,3,5,70,1,1125,22,36,62,337,2,80,8,8,10,10,9,8,0.38,barcelona,2018-11-07,0,1,11,otoño
21061194,"2 Habitaciones, 3 o 4 personas..",2,2,1,1,50,3,32,0,0,0,0,1,100,10,10,10,10,10,10,0.04,madrid,2019-09-19,0,1,9,verano
14612268,Cozy central single room in quiet & hip St. Antoni,1,1,1,1,34,2,1125,8,38,68,68,22,91,9,10,10,10,9,9,1.99,barcelona,2017-08-06,1,0,8,verano
25232910,Modern apartment in the heart of Madrid (Sol),3,1,0,2,46,2,1125,3,30,60,88,10,94,9,10,10,10,10,9,2.97,madrid,2018-09-11,0,1,9,verano
29558931,Bed&BCN Sant Andreu II,4,1,1,2,55,4,1125,7,14,38,54,7,80,9,8,10,10,9,9,0.91,barcelona,2019-09-17,0,1,9,verano
24747700,Nice apartment close to Passeig de Gracia,4,1,2,3,125,3,180,19,29,52,299,2,100,10,10,10,9,10,10,0.11,barcelona,2020-04-16,0,1,4,primavera
14276058,Spacious and well-lit room,4,1,1,2,71,1,1125,6,15,45,45,155,89,9,9,9,9,9,9,4.48,barcelona,2019-06-07,0,1,6,primavera
28904225,Dulce aire recién batido,2,1,1,1,55,2,1125,16,38,68,158,3,100,10,10,10,10,9,9,3.0,madrid,2018-11-07,0,1,11,otoño
4927700,"Apto. Soleado, muy bien comunicado ",1,1,1,1,14,3,1125,16,46,76,76,48,94,10,10,10,10,9,9,1.34,madrid,2018-04-12,1,0,4,primavera
45897806,Luxury Surf House Beautiful Bright @Gothic Quarter,6,1,2,4,88,1,1125,30,50,50,50,6,100,10,10,10,10,10,10,2.22,barcelona,2021-02-09,0,1,2,invierno
26894166,NICE&BIG SUNNY DOUBLEROOM A/C- WALK TO RAMBLAS,2,1,1,1,36,31,1125,0,0,0,0,6,87,9,8,10,9,10,9,1.2,barcelona,2019-01-14,0,1,1,invierno
5049684,Luxury loft in the warmest Gracia area for 6 pers.,6,2,3,5,69,2,31,5,8,14,205,116,95,10,10,10,10,10,10,4.75,barcelona,2017-02-09,1,0,2,invierno
40114120,Cozy  apartment In La Rambla,2,1,1,1,90,1,10,3,25,42,42,4,100,10,10,10,10,10,10,2.93,barcelona,2020-01-10,0,1,1,invierno
17817020,Cozy Room In a Shanti Flat,2,1,1,1,45,3,1125,0,0,0,0,20,86,9,9,9,9,9,9,1.3,barcelona,2019-06-07,0,1,6,primavera
9483720,BEACH SEA VIEWS APARTMENT,6,2,3,5,420,3,20,9,25,41,302,35,91,9,9,9,10,9,9,0.82,barcelona,2019-08-12,0,1,8,verano
19572721,Duplex in Madrid - 5 minutes from Sol,2,1,1,1,60,2,1125,0,0,0,0,1,100,10,10,10,10,10,10,0.05,madrid,2019-05-14,1,0,5,primavera
26024567,Design Double ensuite room in Sagrada Familia,2,1,1,2,50,1,1125,17,47,77,345,36,93,10,10,10,10,10,9,3.55,barcelona,2019-09-17,0,1,9,verano
6534648,Hab cama doble. cerca rambla/playa poblenou,1,1,1,1,45,2,30,16,46,76,76,46,96,10,10,10,10,10,9,1.37,barcelona,2019-02-06,1,0,2,invierno
33384312,ANELSA APT 3. DESCUBRE VALENCIA Y SUS PLAYAS.,6,1,3,4,51,2,365,12,41,71,161,51,96,10,10,10,10,9,9,3.04,valencia,2020-08-30,1,0,8,verano
19794259,Comfortable bedroom with bathroom & dressing room,1,1,1,1,21,30,1125,30,60,90,365,2,100,10,10,10,10,10,10,0.41,madrid,2020-05-14,1,0,5,primavera
22649162,Home Club Gran Via X,4,1,1,2,148,1,1125,0,11,30,147,2,100,10,10,8,10,10,8,0.22,madrid,2018-07-10,0,1,7,verano
5068957,🚭Long stay. Double and broad room,1,1,1,1,35,31,1125,0,0,0,16,49,95,10,10,10,10,10,10,1.74,barcelona,2020-12-16,1,0,12,otoño
16543166,Casa amplia y céntrica *Plaza Mayor- Sol- Centro*,4,1,1,2,78,2,1125,16,41,67,342,74,98,10,10,10,10,10,10,4.22,madrid,2018-07-10,0,1,7,verano
5683218,MIKs spacious 1 bedroom apartment near the beach,3,1,1,1,105,6,130,30,44,62,210,166,98,10,10,10,10,10,9,2.71,barcelona,2020-04-16,1,0,4,primavera
32838528,Un lugar limpio tranquilo y muy acogedor,2,2,1,1,50,2,8,30,60,90,365,1,80,10,8,10,10,8,10,0.29,valencia,2019-07-31,0,1,7,verano
13674761,Pretty room with lots of light in a centrical flat,1,1,1,1,35,1,32,0,0,0,0,3,80,8,7,7,8,7,8,0.06,madrid,2021-01-12,0,1,1,invierno
19389216,Moderno y Cómodo MADRID CENTRO Paseo del Prado,4,1,1,2,65,2,1125,0,0,0,272,125,94,9,9,10,9,10,9,3.05,madrid,2020-11-06,0,1,11,otoño
21307507,"MADRID CENTRO, CENTROAPARTAMENT LAS LETRAS.",4,1,2,3,79,14,180,3,3,3,3,1,100,10,10,10,10,10,10,0.09,madrid,2018-10-10,0,1,10,otoño
26579896,Bonita habitación en Plaza Castilla,2,1,1,1,32,2,1125,22,50,78,161,3,80,10,10,10,10,9,8,1.96,madrid,2018-09-11,1,0,9,verano
6321358,Elegant room sagrada familia,2,1,1,1,32,5,60,27,57,87,353,64,92,9,8,10,10,9,9,1.1,barcelona,2020-05-11,1,0,5,primavera
35569876,Habitación grande,2,2,1,2,25,2,1125,0,0,15,185,17,95,10,9,10,10,9,10,2.27,barcelona,2020-02-16,1,0,2,invierno
8021499,Attic in strategic place in the center,4,1,2,4,90,14,100,0,0,0,0,2,100,10,10,10,10,10,10,0.06,valencia,2020-08-30,1,0,8,verano
3381765,nice flat in Malasaña,2,2,1,2,80,2,1125,8,8,12,12,15,96,10,10,10,10,10,10,0.39,madrid,2018-08-14,1,0,8,verano
39106429,"Céntrico,buena zona, sientete como en tu casa.",2,1,1,0,76,1,1125,0,0,0,0,4,100,10,10,10,10,10,10,0.97,madrid,2020-02-18,0,1,2,invierno
16011916,"Espacio,diseño y calma en el corazón de Malasaña",4,2,2,3,115,2,1125,16,44,66,156,70,97,10,10,10,10,10,10,3.07,madrid,2018-10-10,1,0,10,otoño
15053800,Lovely double room in the middle of the town,2,2,1,1,35,1,31,3,3,3,3,17,92,9,9,10,10,10,9,0.55,barcelona,2019-04-10,0,1,4,primavera
10016232,Apto. intimo muy bien comunicado,4,1,2,3,60,2,60,0,0,0,0,15,87,9,9,10,10,9,9,0.42,madrid,2019-01-14,1,0,1,invierno
5327846,"DIEGO DE LEÓN LOVELY 2 BEDROOM CONDO FOR 5, WiFi",5,1,2,5,90,3,1000,12,42,72,347,10,98,10,10,10,10,9,10,0.29,madrid,2018-07-10,1,0,7,verano
17300927,Acogedora Habitación En les Corts .,2,1,1,1,38,2,10,3,3,3,3,92,93,9,9,9,10,10,9,3.2,barcelona,2019-07-10,1,0,7,verano
26527760,Playa de Malvarosa,5,1,2,2,60,3,1125,0,0,0,0,16,89,10,9,10,10,9,9,0.54,valencia,2020-12-21,0,1,12,otoño
40862669,Maravilloso Apto Plaza Pedro Zerolo - Gran Vía,4,1,1,2,81,5,1125,30,60,90,90,7,100,9,9,9,9,10,10,1.49,madrid,2020-05-14,0,1,5,primavera
7047052,Hip En Suite Room in Raval,2,1,1,1,95,2,1125,30,60,90,90,176,92,10,10,10,10,10,9,4.32,barcelona,2018-11-07,0,1,11,otoño
19924117,Studio in La Latina Neighbourhood - Madrid Centre,3,1,0,1,78,2,1125,0,0,0,0,8,85,9,10,9,10,9,7,0.41,madrid,2019-05-14,0,1,5,primavera
19782028,DOUBLE BED LUX (CENTER),2,1,1,1,45,2,1125,14,44,67,67,2,90,10,9,10,9,9,8,1.76,barcelona,2017-09-12,0,1,9,verano
19396102,Bonito Duplex cerca del mar con Terraza,2,2,1,1,30,1,30,22,48,63,138,12,100,10,10,10,10,10,10,0.54,valencia,2019-05-01,1,0,5,primavera
26939341,Exclusivo apartamento junto a Estación de Atocha,2,1,1,1,78,2,1125,0,23,53,61,75,88,9,9,10,10,10,9,2.75,madrid,2020-10-17,0,1,10,otoño
7233689,1ºpiso casa traditional-500m. beach,4,2,2,5,68,5,90,29,59,89,364,3,90,10,8,10,10,8,8,0.05,valencia,2020-08-30,1,0,8,verano
30684473,"Valencia,playa,mar,oceanografico,acogedor,nuevo",6,2,2,4,34,2,31,5,22,37,122,24,97,10,10,10,10,9,10,2.95,valencia,2019-09-01,0,1,9,verano
22788649,Fantástico Atico en Malasaña Centro de Madrid,4,2,2,1,120,3,30,7,7,33,272,78,98,10,10,10,10,10,10,3.57,madrid,2019-12-10,0,1,12,otoño
602284,2 Rooms in amazing entire penthouse up to 6 guests,6,1,2,2,120,1,1125,3,12,35,301,17,99,10,10,10,10,10,10,0.25,barcelona,2018-09-11,0,1,9,verano
15597738,Royal Palace - Plaza Mayor - Puerta de Sol! Unique,8,2,2,2,76,1,1125,1,8,16,207,223,98,10,10,10,10,10,10,7.16,madrid,2019-05-14,0,1,5,primavera
18259042,"Habitacion en San Blas, Madrid",2,1,1,1,18,1,1125,29,59,89,179,10,98,10,9,10,10,9,10,0.65,madrid,2018-09-11,0,1,9,verano
25508901,Habitación en apartamento con baño privado,1,2,1,1,25,3,30,0,0,18,108,55,98,10,10,10,10,10,10,2.13,barcelona,2020-08-24,1,0,8,verano
17488720,Your Sweet Home,4,1,1,1,73,2,1125,0,0,0,0,20,99,10,9,10,10,9,9,0.42,madrid,2021-02-09,0,1,2,invierno
28172498,Stay on the infamous Barrio Las Letras,2,1,1,1,32,2,14,30,60,90,365,56,94,10,9,10,10,10,9,2.14,madrid,2020-11-06,1,0,11,otoño
30061571,Bnbholder Gran Vía Es Mia,6,2,3,3,167,1,1125,8,28,51,77,25,100,10,10,10,10,10,10,4.39,madrid,2019-06-07,0,1,6,primavera
968469,Room at beachfront in Barcelona,4,2,2,3,175,2,1125,0,0,0,216,12,93,10,9,9,9,10,9,0.25,barcelona,2017-09-12,1,0,9,verano
2349535,Super Central Art Gallery 2BR apt,4,2,2,3,99,3,1125,0,0,0,0,10,88,9,9,9,9,10,8,0.17,barcelona,2019-03-08,0,1,3,invierno
89954,Amazing apt in the historic center,6,1,2,3,103,2,20,27,48,49,61,181,97,10,10,10,10,10,10,2.02,madrid,2018-11-07,1,0,11,otoño
7316832,Cozy and comfortable apartment BCN,4,1,2,2,70,1,1125,0,0,0,0,3,87,10,10,9,9,9,9,0.16,barcelona,2017-02-09,1,0,2,invierno
20620197,habitacion privada y tranquila,1,1,1,1,14,1,30,16,18,48,323,20,97,10,10,10,10,8,9,1.31,madrid,2018-12-10,1,0,12,otoño
27148755,HabitaciónMadridRio,2,1,1,1,19,1,1125,0,0,0,0,3,80,9,8,9,9,9,8,0.19,madrid,2019-11-09,1,0,11,otoño
6877620,New apartment with terrace,4,1,1,1,50,3,30,29,35,58,149,154,95,10,10,10,10,10,9,2.52,valencia,2020-06-30,0,1,6,primavera
28931449,Precioso apartamento reformado en zona exclusiva,4,1,1,1,110,3,1125,0,4,34,124,3,100,10,9,10,10,10,9,0.9,madrid,2019-06-07,0,1,6,primavera
1527831,Penthouse Apartment with terrace,4,2,2,2,160,1,1125,8,29,43,206,40,97,10,10,10,10,10,9,0.71,barcelona,2019-10-16,0,1,10,otoño
18918171,975 Las Ramblas Penthouse I,4,1,1,3,122,1,1125,15,42,72,343,9,91,10,10,10,10,10,9,0.55,barcelona,2019-08-12,0,1,8,verano
19135262,nacho 2 habitacion grande,2,1,1,1,60,1,1125,28,58,88,88,2,100,10,10,10,10,10,10,0.05,madrid,2020-10-17,1,0,10,otoño
4543135,Beautiful loft near Sagrada Familia,2,1,0,1,100,30,90,1,22,52,327,8,95,10,8,10,10,10,9,0.55,barcelona,2017-10-07,1,0,10,otoño
6745665,New Bright & Cosy 2bd Furnished Flat - ALQ 9,2,1,2,3,45,90,1125,28,58,88,109,6,93,10,9,10,10,9,9,0.1,barcelona,2020-09-12,1,0,9,verano
22197717,Home Club Marques del Duero I,6,3,3,4,77,1,1125,18,48,78,291,13,94,10,10,10,9,10,9,0.54,madrid,2018-09-11,0,1,9,verano
14436579,Great room (#2) 1 minute far from Arc de Triomf,2,2,1,1,40,3,1125,3,16,43,44,59,92,9,10,10,10,10,9,3.28,barcelona,2018-02-07,0,1,2,invierno
3810717,Amazing flat in the very center,2,1,1,1,110,2,1125,0,0,0,0,6,97,10,10,10,10,10,10,0.33,barcelona,2017-01-04,1,0,1,invierno
1206034,Relaxing-blue design double room,2,2,1,1,60,2,120,0,6,29,304,111,96,10,9,10,10,10,10,2.19,barcelona,2017-08-06,1,0,8,verano
8287073,Sunny apartment in old town,2,1,1,1,120,4,1125,0,0,0,0,7,93,9,10,9,10,10,9,0.43,barcelona,2017-02-09,1,0,2,invierno
17026688,"Moderno Apto. en Calle Fuencarral, Gran Vía",4,1,1,1,79,2,1125,22,52,79,354,62,95,10,9,9,9,10,9,5.47,madrid,2018-01-17,0,1,1,invierno
24049397,Habitacion de alquiler,2,1,1,1,14,1,1125,0,0,28,303,8,100,10,10,10,10,10,10,0.52,valencia,2019-07-01,0,1,7,verano
868198,Grande II apartment on Valencia St.,8,2,4,6,119,2,70,29,59,89,352,94,90,9,9,10,10,10,9,0.99,barcelona,2020-12-16,0,1,12,otoño
23443341,Palacio Real Suite - MadFlats Collection,4,2,1,1,75,3,1124,7,25,43,303,18,100,10,10,10,10,10,10,1.7,madrid,2019-02-06,0,1,2,invierno
9380158,Parc Güell- Unbeatable views and great location,4,1,1,2,95,2,20,4,11,21,252,9,100,10,10,10,10,10,10,0.92,barcelona,2017-04-08,0,1,4,primavera
19190552,Atocha III,5,2,2,2,65,1,1125,22,47,68,343,2,80,10,9,10,9,10,9,0.09,madrid,2019-05-14,0,1,5,primavera
13932435,Habitación con dos camas en el centro de Madrid,2,1,1,2,30,2,10,0,0,0,0,20,99,10,10,10,10,10,10,0.43,madrid,2020-06-13,1,0,6,primavera
