nombre,precio_por_noche,review,rating,ciudad,Precio_casa,numero_noches
Premium luxury city center apartment +free parking,76,99,99,madrid,152465,90
"Double Room w. Balcony/Priv Bathroom, Raval Center",50,11,89,barcelona,197152,100
Habitación grande con balcón y salón privado,50,5,92,madrid,152465,90
HABITACIÓN PRIVADA  BARRIO DE VENTAS PLAZA TORROS,25,12,98,madrid,152465,90
Apartamento en Universidad y cerca de la playa.,36,13,95,valencia,196697,45
Master Private Suite - 45 square mt only for you,60,50,97,barcelona,197152,100
PALACIO REAL-PLAZA DE ESPAÑA location-GRAN VIA,63,33,89,madrid,152465,90
Apartamento Valencia Centro-WiFi,85,25,96,valencia,196697,45
Bright room near the metro,10,6,97,barcelona,197152,100
Habitación doble exterior 3,29,78,96,madrid,152465,90
Ground floor exterior facing 35m2 AZBEXCE,77,1,100,madrid,152465,90
País tropical room 2,40,2,100,madrid,152465,90
Apartment in central Valencia close to the beach,69,110,93,valencia,196697,45
2427 - AB Plaza Catalunya Luxury Apartment 3-4,77,4,100,barcelona,197152,100
Cozy 2 bedroom duplex ideal for families,130,77,94,barcelona,197152,100
Welcomer Valencia 5A,109,1,100,valencia,196697,45
Sunny suite private bathroom & wifi,48,27,99,barcelona,197152,100
Saavedra,90,1,60,madrid,152465,90
Doubleroom Barcelona Plaza Cataluña,30,39,88,barcelona,197152,100
Piso cerca centro 2 acogedor habitacion individual,25,1,100,madrid,152465,90
Reformado. Súper ubicación.San Miguel Plaza Mayor,65,15,99,madrid,152465,90
Habitación en piso compartido,12,1,100,barcelona,197152,100
Magnífica habitación para disfrutar Madrid,28,29,97,madrid,152465,90
"Apartamento a compartir, larga estancia!",23,5,96,valencia,196697,45
Habitación Privada / Private Room CHUECA/MALASAÑA,30,4,95,madrid,152465,90
Gotic,29,199,87,barcelona,197152,100
Cozy loft with terrrace close to downtown by bus,50,51,94,madrid,152465,90
Amazing City Villa & Great Garden,349,139,93,barcelona,197152,100
AMAZING big flat in SOL  MADRID CENTER // 3 rooms,110,35,92,madrid,152465,90
Big Aparment in Center Lavapies/Latina opt Parking,85,6,93,madrid,152465,90
Habitación baño privado y Wi-Fi,20,104,94,barcelona,197152,100
Cozy Suite and Big Terrace 10min walk from the sea,60,5,100,barcelona,197152,100
Factory by StaYourWay (longstay apartment),59,2,100,barcelona,197152,100
hearth of Madrid. 2 bedrooms-WIFI,90,16,99,madrid,152465,90
BIG/BRIGHT ROOM IN HEART OF BORN,78,143,94,barcelona,197152,100
Habitación doble  cerca de Plaza España,35,13,95,valencia,196697,45
Large Exterior Room*10 minutes to La Rambla,60,8,95,barcelona,197152,100
Spacious new room with private bathroom,50,2,50,barcelona,197152,100
LINDA HABITACION CON METRO DIRECTO CENTRO MADRID,24,4,100,madrid,152465,90
"Executive Cataluña 1, 6 Bedrooms.",230,110,91,barcelona,197152,100
Claudio Coello,220,3,100,madrid,152465,90
Spectacular triple room with balcon,64,124,80,barcelona,197152,100
DOUBLE ROOM - SAGRADA FAMILIA,45,68,98,barcelona,197152,100
Cozy room quiet area well connected,38,74,96,barcelona,197152,100
GRAN VIA Boutique Apartment 1,150,10,94,madrid,152465,90
Ambient FUTBOL G22 near Camp Nou,64,6,77,barcelona,197152,100
"Large & light, 2 blocks from Sagrada Familia",38,3,93,barcelona,197152,100
"Barcelona centre, near to the beach/touristic zone",25,28,87,barcelona,197152,100
Double quiet room for one,50,7,97,barcelona,197152,100
Saga Rental La Latina 2 3AI,200,3,80,madrid,152465,90
Habitación Madrid Ríos Rosas - Nuevos Ministerios.,30,13,87,madrid,152465,90
Habitación Doble Barcelona Db8,60,12,87,barcelona,197152,100
Madrid at your door!,55,205,92,madrid,152465,90
Nice room in Barcelona 3,25,7,83,barcelona,197152,100
COZY RETREAT | PLAZA MAYOR - WIFI,90,42,82,madrid,152465,90
NEW FLAT IN PALACIO 3 !!,89,14,97,madrid,152465,90
Apartamento nº 2 Puerta del Sol,69,6,97,madrid,152465,90
"Pebralbes,tu habitación con pecera!",48,12,97,barcelona,197152,100
Cosy 2 bedrooms near metro,48,2,90,barcelona,197152,100
Enjoy & Vive Barcelona,110,50,92,barcelona,197152,100
Rocafort 1 Apartment,85,27,71,barcelona,197152,100
Bedroom of a Pop Star,39,19,87,valencia,196697,45
Central double room,55,13,94,barcelona,197152,100
Room with two bedrooms for 6 people Gothic Quarter,50,27,85,barcelona,197152,100
Comoda habitación para descansar,15,7,83,barcelona,197152,100
"Madrid, Atocha",58,113,92,madrid,152465,90
En suite room with private bathroom and closet,88,9,98,barcelona,197152,100
Gaudí - Sagrada Familia,105,41,97,barcelona,197152,100
MAGNIFICENT FLOOR ZONE CENTER,35,75,94,valencia,196697,45
1563 - AB Plaça Espanya 2-1 - Classy 3-Bedroom Eixample Apartment near Plaça d´Espanya,77,11,80,barcelona,197152,100
Cozy DBL Room Barcelona CENTER,35,108,86,barcelona,197152,100
Modern apartment close to Retiro,90,97,95,madrid,152465,90
Amazing room private bathroom,65,13,95,madrid,152465,90
Cozy Estudio Sants,300,2,90,barcelona,197152,100
Gran Atocha,113,14,91,madrid,152465,90
Luxury 2-bed Apartment Arc de Triomf,99,204,96,barcelona,197152,100
3Br-2bath-AC Full 5 stars reviews!,110,189,98,barcelona,197152,100
Piso bonito en barrio tranquilo,30,1,100,barcelona,197152,100
Bastardo Hostel - 6 Bed Dorm,77,2,100,madrid,152465,90
Habitacion con cama de matrimonio en atico,20,18,91,valencia,196697,45
Excellent apartment 10 minutes from the centre.,66,48,95,madrid,152465,90
1 BED in a 10 people Dorm  in Itaca Hostel,37,3,100,barcelona,197152,100
PENTHOUSE DOUPLEX 2 TERRACES BEST LOCATION,240,61,97,barcelona,197152,100
Amplia habitación doble con balcón en Malasaña,35,1,100,madrid,152465,90
AMPLIO Y LUMINOSO WIFI Y 2BALCONES,70,64,90,madrid,152465,90
Apartamento Coqueto en Zona Centro,51,22,90,madrid,152465,90
Sunny & Zen Apartment near Magic Fountain,77,4,100,barcelona,197152,100
YOUR PERFECT NEW 2B/ROOMS APMENT HEART MADRID,80,10,98,madrid,152465,90
Room in Valencia ( 2 persons ),10,47,93,valencia,196697,45
Great apartment in most central neighborhood,60,10,94,madrid,152465,90
Habitacion bonita en el Born,65,6,83,barcelona,197152,100
Barrio Gótico de Barcelona,70,1,100,barcelona,197152,100
Appartment Barcelona Olimpic Beach,195,24,90,barcelona,197152,100
Apartment in Barcelona [1],77,22,85,barcelona,197152,100
Cozy flat in the city centre,200,6,100,barcelona,197152,100
Cozy room for 4 persons city center,15,59,80,barcelona,197152,100
Big Double room in front of Retiro,36,32,98,madrid,152465,90
Habitación a 5 min de Plaza de España,40,1,100,madrid,152465,90
NICE AND COZY DOUBLE ROOM,35,40,91,barcelona,197152,100
"Double Room, Center city",44,187,87,barcelona,197152,100
"Top Location for BCN coolture/tapas, near FIRA MWC",69,144,96,barcelona,197152,100
Estudio en malasaña,45,6,90,madrid,152465,90
Apartamento 2 Habitaciones,45,16,90,madrid,152465,90
"Ático 60m 1 hab, 1 Baño y balcón, Barcelona centro",74,1,100,barcelona,197152,100
Luminous apt. at 10 min the BEACH 3 min the PORT,58,19,92,valencia,196697,45
"Awesome Chueca Hortaleza , fully renovated !!",85,71,97,madrid,152465,90
Habitación de Oporto,17,15,91,madrid,152465,90
Palacete en el centro de Valencia!!,77,4,73,valencia,196697,45
Luxury 3 bedroom 2 bathroom,311,75,94,barcelona,197152,100
Gracia apartment ideal for families,45,2,90,barcelona,197152,100
Mainroom at great Barcelona location,40,6,77,barcelona,197152,100
MADRID Centro Bº PILAR SAR,63,58,78,madrid,152465,90
Habitación en el corazón de Madrid,45,5,88,madrid,152465,90
Comfortable flat w/ TERRACE & AC - Sagrada Familia,96,135,97,barcelona,197152,100
Alaia 42 - Habitat Apartments,254,16,93,barcelona,197152,100
5*Super host Apartment+terrace  8 min from Ramblas,63,326,94,barcelona,197152,100
Eixample Diagonal amazing 2 bedroom,156,36,92,barcelona,197152,100
"Estancia para negocios, estudios  y vacaciones",50,20,94,barcelona,197152,100
"Diagonal Mar, 12 min-centre, 4 p,  balcony, fr. p!",24,162,85,barcelona,197152,100
STYLISH APARTMENT:  2 BEDROOMS | WiFi + A/C,60,45,86,madrid,152465,90
Joan's flat.,90,46,85,barcelona,197152,100
New Luxury Apartment Atocha 4 Pax,60,9,98,madrid,152465,90
Wonderful Room with Balcony in Sagrada Familia,50,3,93,barcelona,197152,100
"Gran Via Corts Catalanes, 662 1 1 C",190,1,80,barcelona,197152,100
Para gente de mar - 38.1 pies,150,4,100,barcelona,197152,100
Apartamento PLZ. E.,80,2,100,madrid,152465,90
Cozy and spacious room in BCN,50,20,87,barcelona,197152,100
Budget -WiFi- Small cute apartment in Lavapies,43,56,92,madrid,152465,90
Stylish 2-bedroom apartment just by the CENTER,85,33,95,madrid,152465,90
Habitación con vistas a MONTJUIC  para dos.,45,5,88,barcelona,197152,100
New Apartment in main downtown Valencia,65,15,99,valencia,196697,45
Hermoso apartamento muy amplio en el centro-20%OFF,60,1,100,barcelona,197152,100
DÚPLEX 16 alt. Junto Metro La Pau,30,121,89,barcelona,197152,100
2003 - AB Plaça Espanya 4-3 - Nice 3-Bedroom Eixample Apartment near Plaça d´Espanya,350,9,64,barcelona,197152,100
"Single Room, Barcelona Old Town Excellent location",40,14,83,barcelona,197152,100
Apartamento Plaza de Toros Ventas Madrid,60,11,92,madrid,152465,90
ROOM DUPLEX-ATICO NEAR MADRID RIO,24,17,94,madrid,152465,90
Luxury 4 Bedroom with La Pedrera Views,499,11,98,barcelona,197152,100
GREAT ROOM IN MADRID & WIFI,23,108,88,madrid,152465,90
Apartamento de diseño en La Latina,70,9,78,madrid,152465,90
COSY AND WARM ATIC IN THE CENTER,60,173,96,valencia,196697,45
Apartamento al lado de la Marina Real y la playa,100,9,84,valencia,196697,45
Lavapiés flat in Madrid city centre,84,271,97,madrid,152465,90
Beautiful/Spacious flat BCN Center,112,214,93,barcelona,197152,100
ApartUP Francia Contemporary. WiFi + Pool + AACC,55,3,100,valencia,196697,45
Lovely and New 2 Bed apartment in the city centre,65,41,88,madrid,152465,90
Large and Comfortable Flat Next to Retiro Park,125,12,97,madrid,152465,90
Dos habitaciones con baño y patio en zona Centro.,65,1,100,madrid,152465,90
CABANYAL 301,50,3,87,valencia,196697,45
QUIET PENTHOUSE GRAN VIA MADRID CHUECA SQUARE!,71,62,95,madrid,152465,90
Cosy apartment 10min walk to the beach!,200,5,75,barcelona,197152,100
"Apartamento Avenida Ilustración, Madrid.",45,43,98,madrid,152465,90
BED IN LOVELY MIXED 4P DORMITORY BARCELONA CENTER,25,6,90,barcelona,197152,100
Modern flat Rambla,50,1,100,barcelona,197152,100
Atocha & Reina Sofia's Apartment,33,10,78,madrid,152465,90
Apartamento S. Bernardo,120,7,97,madrid,152465,90
Sofa Bed in the center of madrid,20,44,94,madrid,152465,90
Cheap Apartament Center Barcelona,60,141,92,barcelona,197152,100
Cercano al centro y al aereopuerto,28,37,90,barcelona,197152,100
Habitación cama doble baño huespede,25,6,95,barcelona,197152,100
Renovated apartment next to Plaza de España,60,7,94,madrid,152465,90
"Magnífico apartamento nuevo, .Equipado, wify.",70,15,87,madrid,152465,90
Apartamento nuevo junto a Plaça Espanya y la Fira,107,11,92,barcelona,197152,100
Penthouse Luxury in the center .,80,36,87,valencia,196697,45
LUXURY RETIRO I,125,3,87,madrid,152465,90
"Habitación individual ideal bissnes, estudiantes.",35,4,100,barcelona,197152,100
"Piso super chulo, Nuevo  en plaza castilla !",59,2,100,madrid,152465,90
Precioso apartamento en el centro,110,5,96,madrid,152465,90
Apartamento grande céntrico new,80,2,100,valencia,196697,45
Art House Floridablanca,130,130,98,barcelona,197152,100
"Habitación Doble  exterior , Wifi, playa a 6 km.",31,7,91,barcelona,197152,100
"Great double room, Rambla Catalunya",70,3,90,barcelona,197152,100
Apartamento confortable en Atocha,70,150,92,madrid,152465,90
Redesigned Apartment with Exclusive Rooftop Terrace,100,129,96,barcelona,197152,100
Doble habitación centro Barcelona P4,40,34,95,barcelona,197152,100
NUEVO APARTAMENTO EN  DIAGONAL MAR,110,54,85,barcelona,197152,100
Cozy Bunk Beds near SAGRADA FAMILIA (2),23,11,89,barcelona,197152,100
Apartamento junto al Oceanografic.,140,47,97,valencia,196697,45
Ático precioso muy centrico,150,22,91,valencia,196697,45
"Casa al lado del Retiro, Ideal para familias.",100,109,98,madrid,152465,90
Wonderful and sunny apartment.,110,9,93,barcelona,197152,100
4 BED+10 PEOPLE+MODERN+CITY CENTER,320,24,88,barcelona,197152,100
FREE BEER + cozy room in a student apartment,35,3,80,madrid,152465,90
Sagrada Familia / Sant Pau - 4 hab,110,12,90,barcelona,197152,100
Rustic Charm in Lavapies,25,1,100,madrid,152465,90
PISO MADRID MODERNO ZONA Centro.,40,14,97,madrid,152465,90
Close but not in the middle of everything,20,209,98,madrid,152465,90
APARTMENTS ADELFAS 4 DECO 4 PAX,71,8,90,madrid,152465,90
Apartamento en el corazón histórico de Valencia,68,19,100,valencia,196697,45
Centrico y luminoso apart. Borne,100,3,87,barcelona,197152,100
INCREÍBLE ÁTICO CON TERRAZA Y VISTAS A GRAN VIA,450,23,97,madrid,152465,90
❤️️COMFY & CENTRIC❤️️ 8 min from LAS RAMBLAS !!,59,163,97,barcelona,197152,100
PRIVATE ROOM IN THE CENTER OF BARCELONA,40,1,80,barcelona,197152,100
Habitación céntrica en Valencia,23,50,89,valencia,196697,45
Stylish home in the heart of Madrid,80,53,98,madrid,152465,90
Habitación con baño privado. Centro Barcelona.,55,3,80,barcelona,197152,100
Couple Room in Barcelona,45,2,80,barcelona,197152,100
Private room in a quiet area,25,4,100,barcelona,197152,100
Central & exterior studio. AC & balcony. Malasaña,89,19,93,madrid,152465,90
Parking Gratis - Double Room - Plaza Castilla,26,323,95,madrid,152465,90
2701 - AB Girona Apartment 22 - Stylish 1-bedroom Apartment for 4 near Passeig de Gràcia,77,1,100,barcelona,197152,100
Private room with 1+1 singles beds,22,20,87,barcelona,197152,100
Big room and well communicated,15,3,100,barcelona,197152,100
Comfortable 2 Bedroom apartment,130,2,100,madrid,152465,90
A beautiful  villa in Barcelona,220,34,93,barcelona,197152,100
Cozy apartment Bravo Murillo area,71,50,98,madrid,152465,90
Habitacion 3 Chueca,10,2,80,madrid,152465,90
MODERN AND LUMINOUS WITH PARKING INCLUDED AND POOL,38,80,87,madrid,152465,90
Double Superior room and sunny terrace,80,3,90,barcelona,197152,100
Rent VIP 2 Room in Chueca-Madrid,20,100,92,madrid,152465,90
"Central, stylish, garden, pool, AC, daily cleaning",159,34,99,barcelona,197152,100
Apartamento,45,3,93,madrid,152465,90
Habitación doble/Sagrada Familia-Barcelona,32,21,88,barcelona,197152,100
3 BD APT IN THE HEART OF GRACIA,139,4,95,barcelona,197152,100
Puerta del Sol O•O Family,90,112,88,madrid,152465,90
Single Bedroom Bright  Compact City Center,26,119,97,madrid,152465,90
Vive como un barcelonés en la mejor ubicación,120,2,100,barcelona,197152,100
Stylish apartment in the very heart of Malasaña,39,16,93,madrid,152465,90
Wide & Stylish 2BD 2BTH - BARRIO DE SALAMANCA,150,39,90,madrid,152465,90
Habitación Doble Barrio Salamanca en frente Retiro,90,1,100,madrid,152465,90
MD Pelayo with terrace,124,19,83,valencia,196697,45
Habitación doble en el centro!,45,2,100,barcelona,197152,100
Capitol City Center,140,16,96,madrid,152465,90
Two bedrooms and a private bathroom,45,15,93,barcelona,197152,100
NEW COZY APARTMENT + WIFI  *IMPROVED HYGIENE*,57,47,97,valencia,196697,45
ESPECTACULAR ROOMS FOR RENT,35,1,100,madrid,152465,90
Buhardilla en Chueca,75,4,93,madrid,152465,90
Livingstone 2BR luxury apartment,119,63,91,barcelona,197152,100
Cozy and Bright in Ciutadella,80,66,92,barcelona,197152,100
CENTRO DE MADRID - MALASAÑA - Pequeño Estudio,47,1,100,madrid,152465,90
Habitación individual en pleno centro de Barcelona,45,2,100,barcelona,197152,100
Un espacio luminoso cerca del mar,79,16,99,valencia,196697,45
Beautiful flat in Plaza Mayor / SOL,67,63,93,madrid,152465,90
Plaça Espanya Yellow,30,11,91,barcelona,197152,100
Gotico apartment BCN,79,9,78,barcelona,197152,100
Barcelona Modern Diagonal 2,100,7,69,barcelona,197152,100
Apartamento Centro Gran Vía Malasaña Madrid Center,65,8,95,madrid,152465,90
Nice cute room for one person,35,9,100,barcelona,197152,100
Characteristic floor for a group,87,5,96,barcelona,197152,100
"Suite amb bany privat, zona alta.",50,94,99,barcelona,197152,100
Bonita habitación doble en Eixample,30,44,97,barcelona,197152,100
2 beds room with WIFI in Barcelona!,55,36,93,barcelona,197152,100
Habitación Acogedora y Luminosa,19,11,96,madrid,152465,90
COZY B&B: 20MIN DEL CENTRO EN METRO,18,78,94,madrid,152465,90
Enjoy BCN Apartment (near Plaza España),75,23,96,barcelona,197152,100
Your Comfy Room A/C Pza de Chueca! Long stay too!,39,195,96,madrid,152465,90
Arc de Triomf 2 bedroom city center,180,38,86,barcelona,197152,100
Bright room with 2 double beds,55,1,100,barcelona,197152,100
BNBHolder Group Stunning SOL,171,66,98,madrid,152465,90
SPACIOUS&SUNNY Double room in Eixample,50,2,100,barcelona,197152,100
H MATILDE 2,13,1,100,barcelona,197152,100
Ambiente familiar y tranquilo,35,2,50,madrid,152465,90
Acogedor alojamiento en SAGRADA FAMILIA,29,40,98,barcelona,197152,100
Comfy room in the colorful Raval,35,7,100,barcelona,197152,100
"Room with views, quiet and well connected.",28,22,98,madrid,152465,90
APARTMENT IN THE CENTER OF MADRID - NEAR GRAN VIA,43,5,100,madrid,152465,90
Vlc apartamento valencia Beach,137,6,100,valencia,196697,45
Sagrada Familia 21,80,1,80,barcelona,197152,100
Cozy and cute apartment near Camp Nou,120,4,85,barcelona,197152,100
Piso cerca del parque guell,35,18,84,barcelona,197152,100
Luxury&stylish apartment on Passeig de Gracia!!,120,10,98,barcelona,197152,100
Lovely home near to las Ramblas :),75,20,77,barcelona,197152,100
"LAVAPIES, THE LIGHT",80,50,99,madrid,152465,90
Acogedor piso de dos habitaciones en l'Eixample,64,28,81,barcelona,197152,100
SAGRADA FAMILIA GARDENS,65,3,80,barcelona,197152,100
Modern apartament at Sagrada familia + Breakfast,28,26,99,barcelona,197152,100
Cibeles Roof terrace apartment,98,17,100,madrid,152465,90
Habitación individual cómoda 5,30,4,93,barcelona,197152,100
Acogedor y bonito piso de dos dormitorios,34,41,95,valencia,196697,45
Cómodo apartamento de 3 dormitorios,69,57,89,madrid,152465,90
